filename,relative_path,duration_sec,transcript,notes,character
misn1603.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1603.wav,6.049,Units of a workers hauling and disposal platoon are joining the assault.,,General Karnov
misn1604.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1604.wav,3.913,A scrap auxiliary is moving in to attack.,,General Karnov
misn1605.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1605.wav,5.492,A mixed patrol group is moving toward the captured CCA facility.,,General Karnov
misn1606.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1606.wav,3.146,A fighter wing is moving in.,,General Karnov
misn1607.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1607.wav,3.262,An armored assault company is on the way.,,General Karnov
misn1608.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1608.wav,5.12,A Walker assault team is moving Golem units to attack the base.,,General Karnov
misn1609.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1609.wav,2.403,The Furies are counter-attacking!,,Corporal Buzz
misn1610.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1610.wav,4.4,"Protect your base, Commander. If we lose the Texas, it's all over.",,General Collins
misn1611.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1611.wav,3.889,"Grizzly One, try to strike from more than one approach.",,General Collins
misn1612.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1612.wav,10.67,"Commander, the Texas has been destroyed. Karnov has just informed me that he is pulling his forces out of Titan. Grizzly One, you are hereby relieved of duty.",,General Collins
misn1613.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1613.wav,1.66,They're retreating.,,General Collins
misn1614.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1614.wav,3.5,"Commander, get in there and finish off those construction facilities.",Unused voiceover.,
misn1615.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1615.wav,12.202,"Grizzly One, that group of Furies is boarding a transport. Looks like they're fleeing Titan. We're going to need to clean up here and chase them wherever they're headed. Can't afford to let them rebuild their forces.",,General Collins
misn1616.wav,Battlezone/Stars and Stripes/Strike at the Heart/misn1616.wav,4.238,"Congratulations, Commander. The Furies factory is destroyed.",,General Collins
misn1700.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1700.wav,33.158,"The Furies moved to a small moon called Achilles, whose name said it all. They had acquired some technology that seemed to make their metallic skins invincible. We felt small and weak. But we knew that these monsters had been destroyed once before. We'd found their pieces scattered around the galaxy. We had to find their heel. All we could ask each other is, where is the chink in their armor?",,Grizzly One
misn1701.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1701.wav,25.437,"The Furies have built a factory at Nav Beacon 1. The factory itself is fortified by not only several Fury units, but a very sizable minefield. Our scouts have determined that these mines are being powered by several thermal power plants. You are to take out each of these power plants to destroy the minefield. Once that is complete, you are to move on to the factory and destroy it. Good luck, Commander.",,General Collins
misn1702.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1702.wav,5.375,"Commander, power levels in the Fury factory are reaching critical. Looks like it's gonna explode!",,Corporal Buzz
misn1703.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1703.wav,2.961,"Get out of there, Commander! It's gonna blow!",,Corporal Buzz
misn1704.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1704.wav,5.236,"The Texas has been destroyed. Abort mission, Commander. Prepare for evacuation.",,Lieutenant Corbett
misn1705.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1705.wav,4.168,"Commander, the power levels of the factory are leveling off and returning to normal.",,Corporal Buzz
misn1706.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1706.wav,3.239,"It definitely has something to do with the crystals, Commander.",,Corporal Buzz
misn1707.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1707.wav,3.843,It seems that it has to have a processed crystal in the power converter.,,Corporal Buzz
misn1708.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1708.wav,4.563,"Maybe if you can get it to put an unprocessed crystal in the converter, Commander.",,Corporal Buzz
misn1709.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1709.wav,6.165,"Good job, Commander. You've achieved the impossible. NSDF Command is going to hear about this.",,General Collins
misn1730.wav,Battlezone/Stars and Stripes/Tapping the Core/misn1730.wav,4.516,"Excellent work, Grizzly One. Now, proceed with your assault on the factory.",,General Collins
misn1000.wav,Battlezone/Stars and Stripes/The Race is On/misn1000.wav,22.837,"We've arrived on Io at the same time as the Soviets. They're establishing a base at Nav Beacon 2 and are making a play for the Fury relic located at Nav Beacon 1. Commanders Yevin and Miller are searching for two additional Fury relics to the south. Your mission is simple, Commander. Build a Tug, get it out to the Fury Relic, and haul it back to base.",,General Collins
misn1001.wav,Battlezone/Stars and Stripes/The Race is On/misn1001.wav,9.857,"Good work, Commander. You have secured the relic. Yevin and Miller report that they have done the same. Now let's get these things to our Launch Pad. I've had enough of this fiery rock.",,General Collins
misn1002.wav,Battlezone/Stars and Stripes/The Race is On/misn1002.wav,8.533,"Commander, you have allowed the Soviets to capture the Fury relic. I was anxious to see what it could do. But I was hoping we wouldn't be on the firing end.",,General Collins
misn1003.wav,Battlezone/Stars and Stripes/The Race is On/misn1003.wav,4.911,"Commander, the Fury relic has been destroyed. All units, fall back to rendezvous.",,General Collins
misn1004.wav,Battlezone/Stars and Stripes/The Race is On/misn1004.wav,7.047,"Commander, you have lost the Wyoming. Lieutenant, dispatch the Utah. Grizzly One, you are relieved of command.",,General Collins
misn1005.wav,Battlezone/Stars and Stripes/The Race is On/misn1005.wav,4.748,"Sir, the Soviets have seized a Fury relic and are heading back to their base.",,Corporal Buzz
misn1007.wav,Battlezone/Stars and Stripes/The Race is On/misn1007.wav,40.588,"On Io, we descended into the depths of the abyss with orders to bring it out. It... What was it? Our newfound relic told us about it, but nobody outside S&T knew for sure what it was. It was rumored to be a new technology upgrade resulting from the bio-metal research the Cthonians performed on Venus. They called it Project Furies. All we really knew for sure was that the Soviets were going to make a play for it. So we had to do the same. The race goes on.",,Grizzly One
misn0401.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0401.wav,56.239,"Commander, this is the most important mission you will ever face. The fate of our country depends upon your success here. The CCA has beaten us to Mars, and after the fiasco on the Moon, our forces are greatly weakened. We need you to secure and fortify a region on the surface so that we can establish a base. The CCA has detected our landing, and has dispatched scouts to monitor our movements. They're building a base to the southeast and are beginning to fan out to other strategic locations. We've identified three areas with sufficient geothermal activity for building a base. We need you to take and hold at least one area before the CCA controls the whole planet. We've dropped a fourth Nav Beacon outside the Soviet base. They look well fortified. I do not recommend launching a direct assault. Good luck, Commander. We're counting on you.",,General Collins
misn0402.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0402.wav,2.961,"Commander, incoming CCA units!",,Corporal Buzz
misn0403.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0403.wav,5.886,Looks like they found us sooner than we hoped. You better secure that area quickly. Prepare for further attack waves.,,Lieutenant Corbett
misn0404.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0404.wav,2.961,CCA squadron approaching on an attack run!,,Corporal Buzz
misn0405.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0405.wav,3.82,"Woohoo hoo! Attack wave destroyed, Commander!",,Corporal Buzz
misn0406.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0406.wav,13.758,"Commander, radar has picked up an attack squadron gathering to our southwest. Um, General Collins fears they may be trying to flank our position. Lieutenant Corbett has dropped a Nav Beacon in the area, and and General Collins has issued orders to investigate.",,Corporal Buzz
misn0407.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0407.wav,4.164,We're picking up an object in the middle of the CCA squadron.,Unused voiceover.,
misn0408.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0408.wav,8.975,"We are picking up an object in the middle of the CCA squadron. What the heck is that? Uh, General, you better have a look at this.",,Lieutenant Corbett
misn0409.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0409.wav,16.033,"What in blazes? Grizzly One, this is General Collins. You now have a second mission priority. Whatever that thing is, I want it. Use your Unit Factory to build a Tug and get that object back to the Recycler. Collins out.",,General Collins
misn0410.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0410.wav,2.31,Here comes another attack wave!,,Corporal Buzz
misn0411.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0411.wav,7.279,"Got 'em, Commander! Ha ha! All attacking units destroyed. Repeat, all attacking units destroyed.",,Corporal Buzz
misn0412.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0412.wav,4.145,Watch out! CCA attack squadron approaching from the rear!,,Corporal Buzz
misn0413.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0413.wav,4.191,Yeah. All enemy units destroyed.,,Corporal Buzz
misn0414.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0414.wav,3.03,Multiple CCA units on an attack run!,,Corporal Buzz
misn0415.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0415.wav,3.843,"All enemy units destroyed, Grizzly One.",,Corporal Buzz
misn0416.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0416.wav,11.413,"Good job, Commander. We just intercepted a Soviet transmission. CCA contingent is feeling their losses and has been ordered to stand down. Area secure. Prepare for landing the full force.",,Lieutenant Corbett
misn0417.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0417.wav,14.93,"Commander, if you hadn't pulled that off, I'd have had your ass in a sling faster than you could blink. But you did it. Good work. But if you ever disobey my orders again, I will personally see you left in some remote corner of this godforsaken hole.",,General Collins
misn0418.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0418.wav,3.982,Now get back to base and take care of any remaining attack waves.,,General Collins
misn0419.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0419.wav,4.145,"Commander, this is Hover Tug 1. We've got the cargo.",,Hauler Pilot
misn0420.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0420.wav,3.913,"Commander, Hover Tug reports, object has been secured.",,Corporal Buzz
misn0421.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0421.wav,1.869,We've lost the Recycler!,,Lieutenant Corbett
misn0422.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0422.wav,9.88,"All personnel. Prepare for immediate evacuation. Good work, Commander. This is gonna look great on your record. When the Soviets get a hold of the Pentagon!",,General Collins
misn0423.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0423.wav,5.84,"Commander, are you forgetting your orders? The general told you not to engage the CCA base.",,Lieutenant Corbett
misn0424.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0424.wav,2.798,"Mission complete. Well done, Commander.",,Lieutenant Corbett
misn0425.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0425.wav,3.866,"Good job, Commander. You have successfully secured the area.",,Lieutenant Corbett
misn0426.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0426.wav,53.48,"When mankind touched down on the surface of Mars, it was said, at least by the privileged few that were even aware it even happened, that it was our greatest achievement. But the enormity of it all completely washed away when it was discovered that we were not the first. When scientists were finally able to reactivate the device that the NSDF forces recovered, it began spewing out random bits of information. It all probably would have been useless to us had it not been for one odd thing. It was all in Latin. But it gets more bizarre. The device was constructed by a race that called themselves the Olympians. They were from some planet known as Icarus. The scientists began working on a way to access more information out of the device. And once they finally found it, all hell broke loose.",Unused voiceover.,
misn0427.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0427.wav,6.235,"Commander, a Soviet Tug is carrying the object back to the CCA base. You must intercept that Tug.",,Lieutenant Corbett
misn0428.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0428.wav,7.523,"Dammit, Commander, I give you a simple order to retrieve an object and you can't even handle that. Now it's lost to us and we're never gonna know what it was. I am not pleased.",Unused voiceover.,
misn0429.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0429.wav,5.817,"Commander, we are still waiting for you to recon the CCA's activity near the Nav Beacon we dropped for you.",,Lieutenant Corbett
misn0431.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0431.wav,6.525,"Commander, you failed to retrieve that object. I am not happy. Corporal Buzz…",,General Collins
misn0432.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0432.wav,1.242,"Yes, sir.",,Corporal Buzz
misn0433.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0433.wav,6.397,"You just got yourself a promotion. Congratulations. Grizzly One, you are relieved.",,General Collins
misn0434.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0434.wav,2.194,All right!,,Corporal Buzz
misn0435.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0435.wav,24.567,"Mars, the Greek god of war and the blood red planet. There couldn't have been a more appropriate place for uncovering the origins of this material that we'd fabricated into such amazing weapons. When we left, in some ways we knew more, and in some ways we knew less. But we sure did further the legacy of Mars.",,Grizzly One
misn0436.wav,Battlezone/Stars and Stripes/The Relic Discovered/misn0436.wav,12.608,"Grizzly One, I thought I made it fairly clear that I wanted you to investigate the CCA activity to the southwest. If you cannot carry out a simple order, I'll find someone who can. Corporal Buzz.",,General Collins
misn1401.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1401.wav,16.707,Dropping you off near some geysers where the Liberty and the Freedom's forces originally landed. We've lost radio contact with the groups and only have distress beacons to go on. We're marking the CCA base that was their original objective. Steer clear of there until we've assessed the situation.,,General Collins
misn1402.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1402.wav,4.423,"Commander, we're activating the Furies. Stand by to take control.",,General Collins
misn1403.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1403.wav,6.931,"We're picking up an unidentified object on the radar, Commander. Could be the commie version of those saucers. Watch your back.",,Corporal Buzz
misn1404.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1404.wav,7.198,Mayday! Mayday! Cosmo base Bukharin is being overrun! We urgently request a ceasefire! We need help!,"The CCA base is named after [Nikolai Bukharin](https://en.wikipedia.org/wiki/Nikolai_Bukharin), a Russian revolutionary.",Romeski
misn1405.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1405.wav,5.166,"Sounds like another CCA scheme. It's gotta be a trick, Commander. Let's finish 'em!",,Corporal Buzz
misn1406.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1406.wav,11.552,"Collins here. Commander, I have some disturbing news for you. Those are not NSDF forces attacking the CCA base. Consolidate your forces until we can assess the situation.",,General Collins
misn1407.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1407.wav,15.314,"Grizzly One, CCA forces on Titan have formally surrendered. NSDF Command is ordering us to rescue all personnel from the Bukharin base. Escort an APC into the base to rescue their scientists. We believe that they will have information on what's going on here.",,General Collins
misn1408.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1408.wav,4.307,We've built the APC. Ready for escort to the Bukharin base.,,Corporal Buzz
misn1409.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1409.wav,3.936,We're beginning the evacuation. Ready to move in thirty seconds.,,Rat Pak Pilot
misn1410.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1410.wav,4.284,"All scientists are aboard, Commander. Escort them back to base.",,General Collins
misn1411.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1411.wav,5.654,"Good job, Commander. Pull your forces back to base while we interrogate the Soviet contingent.",Unused voiceover.,
misn1412.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1412.wav,2.705,(scream),,
misn1413.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1413.wav,8.022,"That's it, it's over. That APC was our only hope of getting those men out. Pull back immediately, Commander. I'm ordering a full retreat.",,General Collins
misn1414.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1414.wav,4.145,Without the Texas our forces are crippled. I'm calling off this mission.,,General Collins
misn1415.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1415.wav,3.332,We need to bring an APC here to pick up the survivors.,,Corporal Buzz
misn1416.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1416.wav,6.165,"Sir, we've picked up three distress beacons. Collins is ordering us to take some transports and rescue the survivors.",,Corporal Buzz
misn1417.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1417.wav,7.21,"It was the Furies, Commander. The Russians built them and sent them after us. They just kept coming. They're relentless.",,Grizzly Pilot
misn1418.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1418.wav,6.444,"They're out of control, Commander. The Russians may have built them, but they can't control them. The Furies were attacking them too.",,Razor Pilot
misn1419.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1419.wav,7.326,Get me out of here. I'm not going back in. They harvested the rest of my troops and mutilated them. We have to get out of here.,,Thunderbolt Pilot
misn1420.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1420.wav,4.679,"Get those men, Commander. We need the information they have about what happened here.",,General Collins
misn1421.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1421.wav,11.366,"Grizzly One, those men you were supposed to rescue just got killed. I'm ordering a retreat before you cost anyone else their lives. We'll reassess the situation from orbit. Collins out.",,General Collins
misn1422.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1422.wav,28.955,"After cleaning up Europa, the Justice moved on to Titan where the war raged on the moon's surface. When the Liberty and Freedom arrived, they detected a slew of unidentified vehicles, and the NSDF moved to quickly attack the Soviets' new technology. It was a massacre. They'd lost everything. When we arrived, all that we found were three distress signals.",,Grizzly One
misn1423.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1423.wav,5.492,"Activating Furies in four, three, two, one…",,Corporal Buzz
misn1424.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1424.wav,3.634,Activating the Furies. Transferring controls.,,Corporal Buzz
misn1425.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1425.wav,6.42,"Grizzly One, do you have control? What the heck is going on here? Grizzly One?",,Corporal Buzz
misn1426.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1426.wav,6.838,"Something's not right. Grizzly One, proceed with rescue operation. I want to hear what those men have to say.",,General Collins
misn1427.wav,Battlezone/Stars and Stripes/The Three Beacons/misn1427.wav,5.817,"Commander, I know you have a situation on your hands, but rescue those survivors. Time is of the essence.",,General Collins
misn1800.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1800.wav,21.362,"When we took out the factory, we got our answer about the fate of the Cthonians. To destroy the evil they created, they were forced to destroy their world. We thought we had finally won. But the Furies had one last surprise in store for us.",,Grizzly One
misn1801.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1801.wav,39.671,"Grizzly One. The Furies Factory tapped the molten core of the moon for power. Its destruction has initiated a chain reaction that has destabilized the moon. Furies are once again attempting to escape. You must destroy their transport and get back to your Recycler before the moon explodes. We've identified two approaches. First is to the west of our position. It is shorter and more direct, but heavily traveled by escaping Furies. The second route is to the north. It is longer, narrower, and has many branches. However, it has less Furies activity. Destroy the transport and get back here as fast as you can. Good luck.",,General Collins
misn1803.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1803.wav,2.241,"Good job, Grizzly One. Now get back to the transport.",Unused voiceover.,
misn1804.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1804.wav,6.908,"Good job, Grizzly One. Now get back to the Texas. You have three minutes. We can't wait any longer than that.",,Lieutenant Corbett
misn1805.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1805.wav,6.188,"Commander, we're detecting a lot of Fury units down this pass. You better take the other route home if you're gonna make it in time.",,Lieutenant Corbett
misn1806.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1806.wav,5.166,"Grizzly One, you failed to reach the transport in time. The Furies have escaped.",,General Collins
misn1807.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1807.wav,5.027,"Sorry, Commander, we can't hold out any longer. We have to lift off. I'm sorry!",,Corporal Buzz
misn1808.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1808.wav,6.676,"Good job, Commander. All personnel recycle your craft and board the Texas for immediate evacuation of Achilles.",,General Collins
misn1809.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1809.wav,4.54,"You have to hurry, Grizzly One. The ground is getting really unstable over here.",,Corporal Buzz
misn1810.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1810.wav,5.004,Grizzly One. The Texas is taking heavy damage. We can't hold out much longer!,,Corporal Buzz
misn1811.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1811.wav,5.793,"Where are you, Grizzly One? We have to get out of here! We don't want to leave you behind!",,Corporal Buzz
misn1812.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1812.wav,5.886,"Grizzly One, you need to get here now. Achilles is breaking apart. We're gonna have to leave soon.",,Corporal Buzz
misn1813.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1813.wav,3.123,"That's one down, sir. Three to go!",,Corporal Buzz
misn1814.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1814.wav,4.075,"Two thrusters have been destroyed, Commander. We're halfway there!",,Corporal Buzz
misn1815.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1815.wav,3.634,"All right, Commander, take out the last thruster and you're out of there!",,Corporal Buzz
misn1816.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1816.wav,4.168,"Alright, Grizzly One. Take out all four thrusters on that transport.",,Corporal Buzz
misn1817.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1817.wav,6.467,"Grizzly One, the Furies are trying to take out the Texas. Protect that Recycler or none of you are gonna make it out of there.",,General Collins
misn1818.wav,Battlezone/Stars and Stripes/The Ultimate Quake/misn1818.wav,3.286,"Grizzly One, the Texas has been destroyed.",,General Collins
misn1300.wav,Battlezone/Stars and Stripes/Total Destruction/misn1300.wav,21.751,"Commander, the Liberty and the Freedom are moving on to Titan. Your platoon will remain behind to destroy the CCA Unit Factory. I don't want them providing any support to the CCA on Titan. Justice will remain in orbit, and I have dispatched the Texas to assist you. Once Europa is secure, we'll rendezvous with the rest of our forces on Titan.",,General Collins
misn1301.wav,Battlezone/Stars and Stripes/Total Destruction/misn1301.wav,19.911,"This is General Collins, Commander. Looks like you provoked the CCA Army. Not a good thing, son. Luckily for you, General Anderson has left us the pride of the Freedom. The Texas. She's the finest Recycler in the fleet. Use her to set up your base of command and take out that Unit Factory.",Unused voiceover.,
misn1302.wav,Battlezone/Stars and Stripes/Total Destruction/misn1302.wav,7.396,"Grizzly One! We have Soviet artillery units positioned on a plateau over our location. We're taking a bad beating, sir!",,Corporal Buzz
misn1303.wav,Battlezone/Stars and Stripes/Total Destruction/misn1303.wav,5.817,"Well done, Commander. Time to move this little operation on to Titan.",Unused voiceover.,
misn1304.wav,Battlezone/Stars and Stripes/Total Destruction/misn1304.wav,5.027,"You have lost the Texas, Commander. Your career is now over.",,General Collins
misn1305.wav,Battlezone/Stars and Stripes/Total Destruction/misn1305.wav,38.174,"The transmissions we intercepted indicated that the Soviets had moved Arkin and the relic to Titan. We all wanted a shot at taking the traitor down. But first, Collins wanted to make sure the CCA forces there wouldn't be warned we were coming. He gave the order to obliterate the CCA's presence on Europa. While the rest of our forces headed toward Saturn's moon, Arkin and the relic, we were facing a crucial mission. We had to be perfect.",,Grizzly One
misn1500.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1500.wav,30.348,"With the creation of the Furies, the bio-metal reached new levels of technical sophistication. They were no longer mindless machines used as a tool to defeat an enemy. They had acquired some sentient trait that seemed to revel in our pain. It was clear that we all faced a far greater enemy than ourselves. Together, we began to understand the fate of the people who created this technology.",,Grizzly One
misn1501.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1501.wav,10.136,"Commander, these Furies have caught us completely unprepared. We need to gather all of the resources that we can. Times are desperate. Choose your engagements wisely.",,General Collins
misn1502.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1502.wav,11.018,"Remnants of the 11th Workers Tank Battalion will join your command at Nav Bravo. You'll assume full command of the Soviet forces. Together, you must gather 75 units of scrap.",,General Collins
misn1503.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1503.wav,3.007,My comrades await your orders.,,Romeski
misn1504.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1504.wav,2.357,"They're all over the place, Commander!",,Corporal Buzz
misn1505.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1505.wav,4.029,"Forty units of scrap collected, sir. We should be out of here soon.",,Corporal Buzz
misn1506.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1506.wav,7.925,"Commander, your position seems untenable. Once you get 50 units of scrap, get out of there. We have defenses at the supply depot to the south.",Unused voiceover.,
misn1507.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1507.wav,8.603,"We've almost got enough scrap. Come on, come on! Stupid vacuum heads! They've gotta make those Scavengers faster, man!",,Corporal Buzz
misn1508.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1508.wav,8.188,"Get whatever you can to the supply depot, but whatever you do, preserve the Recycler. We'll need the bio-metal if we're gonna have a chance against the aliens.",Unused voiceover.,
misn1509.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1509.wav,10.112,"Commander, the Texas was our last chance. Call off the counterattack. Let's say a prayer for Earth, Commander. I hope its defenders have better luck than you did.",,General Collins
misn1510.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1510.wav,4.331,"We've secured the resources, Commander. Let's take the battle back at ‘em.",,General Collins
misn1511.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1511.wav,4.586,Rendezvous with survivors from the Massachusetts at the northwest geyser site.,,General Collins
misn1512.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1512.wav,5.5,Rendezvous with units from the Alaska at the northeast geyser site.,Unused voiceover.,
misn1513.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1513.wav,4.075,"Uh, Commander, I I don't think we want to be messing with that.",,Corporal Buzz
misn1514.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1514.wav,7.93,"My thoughts exactly, Corporal. That's what I think it is. We don't want to have anything to do with it. You and your men are to steer clear of that structure.",,General Collins
misn1517.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1517.wav,4.865,"Thank you, Corporal. Now, let's get on with the mission.",,General Collins
misn1518.wav,Battlezone/Stars and Stripes/United We Fight - United We Die/misn1518.wav,1.985,"Good to see you, Grizzly One.",,Lieutenant Corbett
misn0900.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0900.wav,42.086,"The CCA platoon that escaped us has gone into hiding. Intelligence indicates that the platoon is carrying the Cthonian flight log database. They will most likely try to escape to their Launch Pad several hundred meters south of your current position. Establish an offensive position at Nav Beacon 1. When the platoon comes out of hiding, you must recapture the Cthonian flight log database. We have dispatched a Unit Factory, which is equipped with the new Walker technology acquired from the Cerberus relic. Your pilot count is low, so use these Walkers to stop the Soviet convoy. Do not attack the CCA Launch Pad, Commander. If the platoon feels there is no chance of escaping, they may destroy the database.",,General Collins
misn0901.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0901.wav,9.857,"Grizzly One, Commander Prescott has located the Soviet convoy. He's flushed them out and they're making a break for the Launch Pad, as we hoped. They're fifteen minutes out from the cutoff point.",,Lieutenant Corbett
misn0902.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0902.wav,3.936,The Soviet convoy is now within five minutes of the Launch Pad.,,Lieutenant Corbett
misn0903.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0903.wav,11.575,"Grizzly One, the convoy is approaching the cutoff point. Commander Prescott's platoon is sealing their retreat path. You must keep them from reaching the Launch Pad and secure the flight log relic. Use any means necessary.",,General Collins
misn0904.wav,Battlezone/Stars and Stripes/Wrangling the Fleeing Herd/misn0904.wav,5.399,"Excellent work, Commander. Now set up the Unit Factory and prepare for the Soviet convoy.",,Lieutenant Corbett
